Date,Item_Code,Item_Description,Supplier,Purchase_Order_No,Document_Number,Historical_Demand_Quantity (TON),Units_Sold/Used (TON),Current_Stock_Level (TON),Safety_Stock_Target (TON),Material_Type,Voltage_Level,Supplier_Country_Of_Origin,Price_Per_Unit (USD),Delivery_Lead_Time (Days),Payment_Terms,Market_Trends (Index),Number_Of_Alternative_Suppliers,Supplier_Performance_Score (1-10),Risk_Score (1-10)
2023-10-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Polymers AB,PO-2023-SEMI-8401,DOC-407641,53.47,49.34,129.1,28.39,Semiconductor,11KV,Sweden,8.52,26,Net 30,94.5,3,10,3.4
2023-10-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Nordic Polymers AB,PO-2023-SEMI-3536,DOC-978050,55.42,45.86,88.22,35.07,Semiconductor,22KV,Sweden,7.63,34,Net 30,91.2,3,10,3.8
2023-10-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Polymers AB,PO-2023-SEMI-3893,DOC-909985,51.66,46.33,139.55,30.34,Semiconductor,33KV,Sweden,8.29,32,Net 45,93.0,3,10,3.7
2023-10-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,Nordic Polymers AB,PO-2023-SEMI-9083,DOC-339843,39.46,40.11,103.52,21.15,Semiconductor,66KV,Sweden,8.4,27,Net 60,91.7,3,10,3.5
2023-11-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,JapanSemi Advanced Materials,PO-2023-XLPE-1387,DOC-559378,129.28,107.92,282.32,65.42,XLPE,0.6KV,Japan,3.97,34,Net 45,96.3,7,10,2.2
2023-11-01,XLPE-11KV-INS,XLPE Insulation 11KV,Shanghai Cable Materials,PO-2023-XLPE-7034,DOC-765669,111.6,103.93,281.41,74.5,XLPE,11KV,China,3.91,43,Net 30,91.8,7,8,3.1
2023-11-01,XLPE-22KV-INS,XLPE Insulation 22KV,Shanghai Cable Materials,PO-2023-XLPE-7918,DOC-170190,95.73,89.92,174.58,53.66,XLPE,22KV,China,3.49,37,Net 30,96.7,7,8,2.9
2023-11-01,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe GmbH,PO-2023-XLPE-4985,DOC-244207,81.27,73.17,159.94,52.97,XLPE,33KV,Germany,3.71,40,Net 30,92.0,7,9,2.7
2023-11-01,XLPE-66KV-INS,XLPE Insulation 66KV,PolyTech Europe GmbH,PO-2023-XLPE-8308,DOC-791915,55.33,53.46,184.84,32.26,XLPE,66KV,Germany,4.04,31,Net 60,94.9,7,9,2.3
2023-11-01,XLPE-132KV-INS,XLPE Insulation 132KV,Shanghai Cable Materials,PO-2023-XLPE-4039,DOC-710397,41.39,43.16,85.13,34.73,XLPE,132KV,China,4.26,41,Net 45,98.0,7,8,3.1
2023-11-01,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe GmbH,PO-2023-PE-L-3182,DOC-882911,30.83,25.8,81.78,27.88,PE,LV,Germany,3.04,30,Net 60,93.6,7,9,2.3
2023-11-01,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2023-PE-M-2847,DOC-650044,27.13,27.05,49.13,35.25,PE,MV,China,2.98,45,Net 45,95.6,7,7,3.5
2023-11-01,PE-HV-JKT,PE Jacket High Voltage,Ankara Insulation Tech,PO-2023-PE-H-6235,DOC-355512,23.82,23.89,65.52,15.59,PE,HV,Turkey,3.52,23,Net 45,91.2,7,7,2.6
2023-11-01,PE-FOAM-LV,Foam PE Low Voltage,Tokyo Polymer Industries,PO-2023-PE-F-4508,DOC-203858,18.82,17.31,36.07,22.9,PE,LV,Japan,3.02,38,Net 30,91.7,7,9,2.6
2023-11-01,PVC-LV-INS-A,PVC Insulation LV Grade A,Shanghai Cable Materials,PO-2023-PVC--2161,DOC-253209,37.91,38.47,114.14,54.76,PVC,LV,China,2.1,47,Net 30,85.9,6,8,3.3
2023-11-01,PVC-LV-INS-B,PVC Insulation LV Grade B,ItalCavi Materials SpA,PO-2023-PVC--9411,DOC-176116,34.18,27.93,115.26,31.22,PVC,LV,Italy,2.32,30,Net 60,86.7,6,9,2.3
2023-11-01,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe GmbH,PO-2023-PVC--6926,DOC-336288,39.86,40.26,153.33,48.43,PVC,LV,Germany,2.46,40,Net 45,90.8,6,9,2.7
2023-11-01,PVC-MV-INS,PVC Insulation Medium Voltage,Shanghai Cable Materials,PO-2023-PVC--7465,DOC-129009,33.7,29.66,52.46,43.04,PVC,MV,China,2.61,43,Net 30,95.4,6,8,3.1
2023-11-01,LSF-LV-JKT,LSF Jacket Low Voltage,ItalCavi Materials SpA,PO-2023-LSF--4681,DOC-884972,17.37,16.53,42.49,18.48,LSF,LV,Italy,3.4,33,Net 30,93.3,5,9,2.4
2023-11-01,LSF-MV-JKT,LSF Jacket Medium Voltage,Ankara Insulation Tech,PO-2023-LSF--3576,DOC-353063,17.8,17.11,46.25,14.2,LSF,MV,Turkey,3.43,31,Net 45,91.8,5,7,2.9
2023-11-01,LSF-HV-JKT,LSF Jacket High Voltage,Ankara Insulation Tech,PO-2023-LSF--2086,DOC-688971,11.87,9.59,29.34,9.04,LSF,HV,Turkey,3.54,24,Net 30,93.1,5,7,2.6
2023-11-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,Seoul Metal Works,PO-2023-GSW--5544,DOC-512370,32.57,26.38,110.85,28.12,GSW,MV,South Korea,4.71,35,Net 45,94.4,3,9,4.1
2023-11-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Korea,PO-2023-GSW--6359,DOC-423110,20.46,19.11,47.85,25.92,GSW,HV,South Korea,4.48,40,Net 45,97.7,3,9,4.3
2023-11-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,MetalShield Korea,PO-2023-GSW--3248,DOC-592126,17.49,17.66,44.23,23.34,GSW,EHV,South Korea,4.18,41,Net 45,105.2,3,9,4.4
2023-11-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2023-GST--2031,DOC-363814,27.23,25.41,99.46,34.58,GST,MV,South Korea,3.8,42,Net 60,98.1,1,9,6.0
2023-11-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2023-GST--4732,DOC-428258,24.98,23.7,85.93,30.3,GST,HV,South Korea,3.83,39,Net 45,95.8,1,9,5.9
2023-11-01,CU-SCR-11KV,Copper Screen Tape 11KV,Seoul Metal Works,PO-2023-CU-S-4143,DOC-965846,14.68,15.31,28.95,21.17,Copper Screen,11KV,South Korea,9.83,42,Net 120,87.3,2,9,5.2
2023-11-01,CU-SCR-33KV,Copper Screen Tape 33KV,Seoul Metal Works,PO-2023-CU-S-4085,DOC-905635,13.17,12.5,35.77,16.31,Copper Screen,33KV,South Korea,8.63,39,Annual Contract,90.9,2,9,5.1
2023-11-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2023-CU-S-4112,DOC-820480,9.18,8.92,30.9,11.62,Copper Screen,66KV,South Korea,9.17,35,Annual Contract,97.2,2,9,4.9
2023-11-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2023-AL-S-8580,DOC-710008,17.18,14.62,44.17,18.34,Aluminum Screen,11KV,South Korea,5.19,41,Annual Contract,99.1,3,9,4.4
2023-11-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Korea,PO-2023-AL-S-6527,DOC-291971,14.82,12.62,46.94,15.8,Aluminum Screen,33KV,South Korea,5.49,39,Annual Contract,94.4,3,9,4.3
2023-11-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,IndiaScreen Technologies,PO-2023-AL-S-5435,DOC-695789,7.14,6.58,18.87,14.76,Aluminum Screen,66KV,India,5.36,50,Net 120,93.5,3,7,5.3
2023-11-01,MICA-TAPE-MV,Mica Tape Medium Voltage,Mumbai Cable Supplies,PO-2023-MICA-3038,DOC-494853,9.76,7.98,23.78,18.82,Mica Tape,MV,India,6.36,49,Net 45,95.9,3,6,5.6
2023-11-01,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Technologies,PO-2023-MICA-9110,DOC-576851,9.46,8.17,25.04,16.19,Mica Tape,HV,India,6.89,48,Net 45,94.8,3,7,5.3
2023-11-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,Mumbai Cable Supplies,PO-2023-MICA-8007,DOC-758623,5.96,4.84,19.23,13.67,Mica Tape,EHV,India,6.81,53,Net 45,94.2,3,6,5.8
2023-11-01,WB-TAPE-LV,Water Blocking Tape LV,IndiaScreen Technologies,PO-2023-WB-T-3289,DOC-289902,51.96,45.64,183.74,51.17,Water Blocking Tape,LV,India,2.7,52,Net 30,96.7,4,7,4.6
2023-11-01,WB-TAPE-MV,Water Blocking Tape MV,Ankara Insulation Tech,PO-2023-WB-T-2760,DOC-675134,34.39,28.12,69.02,19.73,Water Blocking Tape,MV,Turkey,2.69,23,Net 45,95.9,4,7,3.4
2023-11-01,WB-TAPE-HV,Water Blocking Tape HV,Shanghai Cable Materials,PO-2023-WB-T-4356,DOC-141877,31.81,30.91,118.65,27.02,Water Blocking Tape,HV,China,2.78,38,Net 30,88.9,4,8,3.7
2023-11-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Polymers AB,PO-2023-SEMI-5656,DOC-550680,56.59,55.45,176.81,33.04,Semiconductor,11KV,Sweden,8.01,30,Net 30,100.3,3,10,3.6
2023-11-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Nordic Polymers AB,PO-2023-SEMI-6792,DOC-981609,48.92,48.33,132.99,35.07,Semiconductor,22KV,Sweden,8.82,34,Net 30,93.5,3,10,3.8
2023-11-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Polymers AB,PO-2023-SEMI-3815,DOC-944848,55.38,54.86,155.28,31.28,Semiconductor,33KV,Sweden,8.36,33,Net 45,93.9,3,10,3.7
2023-11-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,Nordic Polymers AB,PO-2023-SEMI-5419,DOC-948875,45.33,38.08,66.3,26.97,Semiconductor,66KV,Sweden,7.96,34,Net 45,96.5,3,10,3.8
2023-12-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,PolyTech Europe GmbH,PO-2023-XLPE-8528,DOC-739219,147.53,126.17,611.7,64.06,XLPE,0.6KV,Germany,3.7,33,Net 30,107.4,7,9,2.4
2023-12-01,XLPE-11KV-INS,XLPE Insulation 11KV,FrenchPoly Solutions,PO-2023-XLPE-6054,DOC-556333,101.87,81.58,305.38,56.18,XLPE,11KV,France,4.07,33,Net 45,95.4,7,8,2.7
2023-12-01,XLPE-22KV-INS,XLPE Insulation 22KV,JapanSemi Advanced Materials,PO-2023-XLPE-8276,DOC-564023,92.95,76.27,198.05,50.62,XLPE,22KV,Japan,4.02,36,Net 30,98.9,7,10,2.2
2023-12-01,XLPE-33KV-INS,XLPE Insulation 33KV,ItalCavi Materials SpA,PO-2023-XLPE-1377,DOC-667557,76.29,75.35,311.51,44.62,XLPE,33KV,Italy,3.79,34,Net 45,104.1,7,9,2.5
2023-12-01,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Polymers AB,PO-2023-XLPE-9584,DOC-458915,59.13,58.98,210.41,36.26,XLPE,66KV,Sweden,3.62,35,Net 45,96.9,7,10,2.2
2023-12-01,XLPE-132KV-INS,XLPE Insulation 132KV,PolyTech Europe GmbH,PO-2023-XLPE-4366,DOC-491078,54.15,54.67,145.63,31.49,XLPE,132KV,Germany,4.31,38,Net 30,104.5,7,9,2.6
2023-12-01,PE-LV-JKT,PE Jacket Low Voltage,Tokyo Polymer Industries,PO-2023-PE-L-3758,DOC-926351,33.32,32.35,73.07,41.98,PE,LV,Japan,3.05,44,Net 45,100.5,7,9,2.9
2023-12-01,PE-MV-INS,PE Insulation Medium Voltage,Nordic Polymers AB,PO-2023-PE-M-5762,DOC-342111,29.61,25.72,96.33,22.0,PE,MV,Sweden,2.89,30,Net 45,104.0,7,10,2.0
2023-12-01,PE-HV-JKT,PE Jacket High Voltage,Mumbai Cable Supplies,PO-2023-PE-H-4998,DOC-776831,27.91,27.12,114.59,39.2,PE,HV,India,3.18,54,Net 30,90.3,7,6,4.2
2023-12-01,PE-FOAM-LV,Foam PE Low Voltage,ChinaPoly Industries,PO-2023-PE-F-7241,DOC-121489,23.3,20.65,47.67,24.85,PE,LV,China,3.01,40,Net 45,104.9,7,7,3.3
2023-12-01,PVC-LV-INS-A,PVC Insulation LV Grade A,Shanghai Cable Materials,PO-2023-PVC--5176,DOC-465145,38.59,31.74,156.63,51.04,PVC,LV,China,2.47,44,Net 30,93.5,6,8,3.2
2023-12-01,PVC-LV-INS-B,PVC Insulation LV Grade B,ChinaPoly Industries,PO-2023-PVC--9473,DOC-728207,23.15,19.5,64.6,48.25,PVC,LV,China,2.36,44,Net 30,95.1,6,7,3.5
2023-12-01,PVC-LV-JKT,PVC Jacket Low Voltage,ItalCavi Materials SpA,PO-2023-PVC--2474,DOC-841452,30.19,29.89,66.72,40.8,PVC,LV,Italy,2.37,34,Net 30,103.3,6,9,2.5
2023-12-01,PVC-MV-INS,PVC Insulation Medium Voltage,PolyTech Europe GmbH,PO-2023-PVC--5180,DOC-575110,34.52,28.3,92.37,37.21,PVC,MV,Germany,2.2,38,Net 30,104.4,6,9,2.6
2023-12-01,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials Ltd,PO-2023-LSF--4753,DOC-529354,22.38,23.03,60.88,14.56,LSF,LV,Turkey,3.16,26,Net 45,105.4,5,8,2.4
2023-12-01,LSF-MV-JKT,LSF Jacket Medium Voltage,ChinaPoly Industries,PO-2023-LSF--1854,DOC-700424,19.26,15.85,39.69,19.19,LSF,MV,China,3.28,41,Net 30,98.8,5,7,3.4
2023-12-01,LSF-HV-JKT,LSF Jacket High Voltage,TurkCable Materials Ltd,PO-2023-LSF--4870,DOC-118016,17.14,17.55,46.08,10.12,LSF,HV,Turkey,3.27,27,Net 30,102.0,5,8,2.5
2023-12-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Korea,PO-2023-GSW--3928,DOC-659890,27.27,22.51,71.19,28.92,GSW,MV,South Korea,4.87,36,Net 30,100.0,3,9,4.1
2023-12-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,Seoul Metal Works,PO-2023-GSW--3502,DOC-659580,21.32,20.91,70.54,26.68,GSW,HV,South Korea,4.74,41,Net 30,90.9,3,9,4.4
2023-12-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,TurkCable Materials Ltd,PO-2023-GSW--5461,DOC-638177,19.16,16.15,34.94,11.11,GSW,EHV,Turkey,5.06,20,Net 30,99.7,3,8,3.8
2023-12-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2023-GST--8685,DOC-263482,25.21,21.22,75.85,28.48,GST,MV,South Korea,4.29,35,Net 30,94.4,1,9,5.7
2023-12-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2023-GST--5575,DOC-584867,25.34,23.91,77.42,34.45,GST,HV,South Korea,3.57,44,Net 30,96.5,1,9,6.1
2023-12-01,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Korea,PO-2023-CU-S-1692,DOC-170332,15.24,12.81,45.82,17.93,Copper Screen,11KV,South Korea,8.19,36,Net 120,105.8,2,9,4.9
2023-12-01,CU-SCR-33KV,Copper Screen Tape 33KV,MetalShield Korea,PO-2023-CU-S-7471,DOC-677047,12.26,12.26,33.22,16.31,Copper Screen,33KV,South Korea,9.59,39,Annual Contract,96.1,2,9,5.1
2023-12-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2023-CU-S-9514,DOC-471128,10.0,9.62,25.22,13.78,Copper Screen,66KV,South Korea,8.62,41,Annual Contract,102.9,2,9,5.2
2023-12-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2023-AL-S-7679,DOC-275002,16.84,15.68,59.54,17.37,Aluminum Screen,11KV,South Korea,6.45,39,Annual Contract,97.4,3,9,4.3
2023-12-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Technologies,PO-2023-AL-S-7021,DOC-982844,10.03,8.54,40.8,19.74,Aluminum Screen,33KV,India,7.0,47,Net 120,107.7,3,7,5.2
2023-12-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,MetalShield Korea,PO-2023-AL-S-1391,DOC-429824,7.96,6.96,16.23,11.67,Aluminum Screen,66KV,South Korea,5.5,41,Net 120,91.6,3,9,4.4
2023-12-01,MICA-TAPE-MV,Mica Tape Medium Voltage,IndiaScreen Technologies,PO-2023-MICA-3411,DOC-571796,11.02,10.95,33.0,16.94,Mica Tape,MV,India,6.48,45,Net 30,101.5,3,7,5.1
2023-12-01,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions Inc,PO-2023-MICA-4720,DOC-560352,11.05,9.23,26.58,13.5,Mica Tape,HV,USA,7.62,41,Net 45,110.0,3,8,4.7
2023-12-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,Mumbai Cable Supplies,PO-2023-MICA-4353,DOC-585804,6.69,5.97,18.4,13.93,Mica Tape,EHV,India,6.92,54,Net 30,98.3,3,6,5.8
2023-12-01,WB-TAPE-LV,Water Blocking Tape LV,Ankara Insulation Tech,PO-2023-WB-T-2659,DOC-409768,39.48,33.02,115.05,21.53,Water Blocking Tape,LV,Turkey,3.0,23,Net 45,100.8,4,7,3.4
2023-12-01,WB-TAPE-MV,Water Blocking Tape MV,Shanghai Cable Materials,PO-2023-WB-T-8100,DOC-181918,34.14,34.88,89.43,38.72,Water Blocking Tape,MV,China,2.76,44,Net 45,97.5,4,8,4.0
2023-12-01,WB-TAPE-HV,Water Blocking Tape HV,Ankara Insulation Tech,PO-2023-WB-T-8855,DOC-171046,30.23,24.49,101.2,22.04,Water Blocking Tape,HV,Turkey,2.89,31,Net 45,106.9,4,7,3.7
2023-12-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Polymers AB,PO-2023-SEMI-2659,DOC-253028,58.2,48.97,184.73,31.8,Semiconductor,11KV,Sweden,8.69,29,Net 60,102.2,3,10,3.5
2023-12-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Tokyo Polymer Industries,PO-2023-SEMI-9537,DOC-489301,69.66,64.6,156.6,41.07,Semiconductor,22KV,Japan,9.41,39,Net 30,102.7,3,9,4.3
2023-12-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced Materials,PO-2023-SEMI-6350,DOC-398767,61.24,56.04,184.43,36.33,Semiconductor,33KV,Japan,8.2,38,Net 45,104.6,3,10,3.9
2023-12-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,Nordic Polymers AB,PO-2023-SEMI-8987,DOC-554461,51.81,52.89,168.71,26.07,Semiconductor,66KV,Sweden,8.14,33,Net 60,106.9,3,10,3.7
2024-01-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,PolyTech Europe GmbH,PO-2024-XLPE-2102,DOC-260778,131.69,124.0,303.04,74.43,XLPE,0.6KV,Germany,4.15,38,Net 45,105.1,7,9,2.6
2024-01-01,XLPE-11KV-INS,XLPE Insulation 11KV,Shanghai Cable Materials,PO-2024-XLPE-3358,DOC-249119,152.72,146.43,478.48,76.56,XLPE,11KV,China,4.12,44,Net 30,100.9,7,8,3.2
2024-01-01,XLPE-22KV-INS,XLPE Insulation 22KV,PolyTech Europe GmbH,PO-2024-XLPE-1721,DOC-417624,123.19,105.33,350.56,51.3,XLPE,22KV,Germany,4.32,36,Net 30,115.1,7,9,2.5
2024-01-01,XLPE-33KV-INS,XLPE Insulation 33KV,FrenchPoly Solutions,PO-2024-XLPE-3484,DOC-547649,104.79,88.91,288.92,43.7,XLPE,33KV,France,3.46,33,Net 45,102.3,7,8,2.7
2024-01-01,XLPE-66KV-INS,XLPE Insulation 66KV,FrenchPoly Solutions,PO-2024-XLPE-1613,DOC-378404,76.25,62.26,181.41,34.96,XLPE,66KV,France,3.75,33,Net 45,109.0,7,8,2.7
2024-01-01,XLPE-132KV-INS,XLPE Insulation 132KV,ItalCavi Materials SpA,PO-2024-XLPE-9085,DOC-219786,58.74,61.4,153.68,25.35,XLPE,132KV,Italy,4.02,31,Net 30,103.0,7,9,2.3
2024-01-01,PE-LV-JKT,PE Jacket Low Voltage,Mumbai Cable Supplies,PO-2024-PE-L-8682,DOC-370620,42.01,43.89,85.18,52.22,PE,LV,India,3.09,52,Net 45,102.6,7,6,4.1
2024-01-01,PE-MV-INS,PE Insulation Medium Voltage,Mumbai Cable Supplies,PO-2024-PE-M-9520,DOC-815759,31.75,30.7,95.23,41.77,PE,MV,India,3.32,52,Net 45,106.2,7,6,4.1
2024-01-01,PE-HV-JKT,PE Jacket High Voltage,Tokyo Polymer Industries,PO-2024-PE-H-8919,DOC-385410,37.35,30.09,96.42,25.76,PE,HV,Japan,3.08,38,Net 45,102.7,7,9,2.6
2024-01-01,PE-FOAM-LV,Foam PE Low Voltage,FrenchPoly Solutions,PO-2024-PE-F-7630,DOC-153777,32.18,31.57,97.57,20.67,PE,LV,France,3.5,34,Net 45,111.0,7,8,2.8
2024-01-01,PVC-LV-INS-A,PVC Insulation LV Grade A,Mumbai Cable Supplies,PO-2024-PVC--4663,DOC-985510,45.34,37.95,96.12,61.46,PVC,LV,India,2.61,51,Net 30,110.3,6,6,4.1
2024-01-01,PVC-LV-INS-B,PVC Insulation LV Grade B,ItalCavi Materials SpA,PO-2024-PVC--2615,DOC-831257,48.07,40.3,128.13,32.26,PVC,LV,Italy,2.23,31,Net 60,100.0,6,9,2.3
2024-01-01,PVC-LV-JKT,PVC Jacket Low Voltage,Shanghai Cable Materials,PO-2024-PVC--6426,DOC-413612,50.99,46.14,168.55,52.98,PVC,LV,China,2.26,43,Net 30,105.2,6,8,3.1
2024-01-01,PVC-MV-INS,PVC Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PVC--2086,DOC-912610,47.34,48.86,102.15,50.32,PVC,MV,China,2.7,49,Net 45,103.1,6,7,3.7
2024-01-01,LSF-LV-JKT,LSF Jacket Low Voltage,FrenchPoly Solutions,PO-2024-LSF--3523,DOC-534344,33.47,33.6,80.28,16.95,LSF,LV,France,3.1,30,Net 45,102.7,5,8,2.6
2024-01-01,LSF-MV-JKT,LSF Jacket Medium Voltage,FrenchPoly Solutions,PO-2024-LSF--4861,DOC-610153,24.04,19.94,76.16,15.96,LSF,MV,France,3.32,35,Net 45,106.7,5,8,2.8
2024-01-01,LSF-HV-JKT,LSF Jacket High Voltage,FrenchPoly Solutions,PO-2024-LSF--4852,DOC-400383,20.74,18.69,59.07,13.68,LSF,HV,France,2.91,36,Net 30,107.0,5,8,2.8
2024-01-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Korea,PO-2024-GSW--7174,DOC-994643,35.05,33.28,113.21,29.85,GSW,MV,South Korea,4.37,37,Net 30,96.0,3,9,4.2
2024-01-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials Ltd,PO-2024-GSW--9853,DOC-549359,29.09,23.33,98.72,13.33,GSW,HV,Turkey,4.35,21,Net 45,97.4,3,8,3.8
2024-01-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,Seoul Metal Works,PO-2024-GSW--8720,DOC-286198,30.74,24.99,85.92,24.48,GSW,EHV,South Korea,3.79,43,Net 30,102.7,3,9,4.4
2024-01-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2024-GST--6853,DOC-798412,40.38,41.57,111.43,32.81,GST,MV,South Korea,4.11,40,Net 60,103.6,1,9,5.9
2024-01-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2024-GST--1638,DOC-711176,28.88,25.49,66.85,28.64,GST,HV,South Korea,4.64,37,Net 30,95.8,1,9,5.8
2024-01-01,CU-SCR-11KV,Copper Screen Tape 11KV,Seoul Metal Works,PO-2024-CU-S-3784,DOC-509850,20.91,21.55,48.5,21.17,Copper Screen,11KV,South Korea,8.46,42,Net 120,100.4,2,9,5.2
2024-01-01,CU-SCR-33KV,Copper Screen Tape 33KV,MetalShield Korea,PO-2024-CU-S-2174,DOC-972207,18.52,18.69,49.47,18.55,Copper Screen,33KV,South Korea,9.09,44,Annual Contract,111.0,2,9,5.3
2024-01-01,CU-SCR-66KV,Copper Screen Tape 66KV,MetalShield Korea,PO-2024-CU-S-3578,DOC-774720,14.13,14.32,39.9,11.95,Copper Screen,66KV,South Korea,8.88,36,Annual Contract,102.9,2,9,4.9
2024-01-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2024-AL-S-1524,DOC-512502,19.26,18.73,54.14,17.82,Aluminum Screen,11KV,South Korea,6.66,40,Net 120,97.4,3,9,4.3
2024-01-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,Seoul Metal Works,PO-2024-AL-S-9337,DOC-421282,13.26,11.8,44.02,16.2,Aluminum Screen,33KV,South Korea,5.95,40,Net 120,101.9,3,9,4.3
2024-01-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,Seoul Metal Works,PO-2024-AL-S-6067,DOC-798619,8.51,8.79,22.43,11.06,Aluminum Screen,66KV,South Korea,6.16,39,Net 120,108.3,3,9,4.3
2024-01-01,MICA-TAPE-MV,Mica Tape Medium Voltage,IndiaScreen Technologies,PO-2024-MICA-2301,DOC-161601,14.67,12.31,31.83,19.81,Mica Tape,MV,India,7.39,52,Net 30,98.4,3,7,5.4
2024-01-01,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Technologies,PO-2024-MICA-5628,DOC-907788,13.14,12.89,20.11,17.61,Mica Tape,HV,India,6.3,52,Net 45,98.9,3,7,5.4
2024-01-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,USATape Solutions Inc,PO-2024-MICA-7715,DOC-228574,9.66,8.89,22.52,11.45,Mica Tape,EHV,USA,6.75,46,Net 45,99.5,3,8,4.9
2024-01-01,WB-TAPE-LV,Water Blocking Tape LV,USATape Solutions Inc,PO-2024-WB-T-6967,DOC-264134,56.64,54.6,163.35,38.08,Water Blocking Tape,LV,USA,2.9,40,Net 45,100.0,4,8,3.8
2024-01-01,WB-TAPE-MV,Water Blocking Tape MV,Shanghai Cable Materials,PO-2024-WB-T-5131,DOC-508482,59.76,60.37,86.53,33.02,Water Blocking Tape,MV,China,2.63,38,Net 30,113.4,4,8,3.7
2024-01-01,WB-TAPE-HV,Water Blocking Tape HV,USATape Solutions Inc,PO-2024-WB-T-6301,DOC-571452,38.23,34.38,87.18,31.68,Water Blocking Tape,HV,USA,2.86,44,Net 30,102.6,4,8,4.0
2024-01-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Tokyo Polymer Industries,PO-2024-SEMI-4014,DOC-107800,76.44,79.46,183.32,46.69,Semiconductor,11KV,Japan,10.31,41,Net 30,103.7,3,9,4.4
2024-01-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Tokyo Polymer Industries,PO-2024-SEMI-6481,DOC-255365,58.15,59.25,157.89,43.35,Semiconductor,22KV,Japan,8.85,41,Net 30,101.2,3,9,4.4
2024-01-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Tokyo Polymer Industries,PO-2024-SEMI-5552,DOC-312080,61.99,57.27,192.47,36.78,Semiconductor,33KV,Japan,8.27,38,Net 60,95.4,3,9,4.2
